system:index,cellCount,psim_id,scym9,state,year,yield_tha,yield_tha_noW,.geo
00000000000000004105,77077,43955.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004106,77118,43956.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004107,77075,43957.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004108,77071,43958.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004109,77070,43959.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000410a,77079,43960.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000410b,77072,43961.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000410c,77069,43962.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000410d,77076,43963.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000410e,77071,43964.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004118,77147,44218.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004119,77156,44219.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411a,77183,44220.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411b,77147,44221.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411c,77142,44222.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411d,77153,44223.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411e,77153,44224.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000411f,77149,44225.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004120,77148,44226.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004121,77148,44227.0,,AR,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000244c,73199,31685.0,,KS,2002,0,290,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000244d,73209,31686.0,,KS,2002,0,1139,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000244e,73194,31687.0,,KS,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000244f,73191,31688.0,,KS,2002,0,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002450,73204,31689.0,,KS,2002,0,833,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002451,73198,31690.0,,KS,2002,0,133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002452,73199,31691.0,,KS,2002,0,545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002453,73196,31692.0,,KS,2002,0,2389,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002454,73246,31693.0,,KS,2002,0,380,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002455,73200,31694.0,,KS,2002,0,988,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000245c,73197,31701.0,,KS,2002,0,4641,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000245d,73202,31702.0,,KS,2002,0,3360,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000245e,73229,31703.0,,KS,2002,0,6655,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000245f,73203,31704.0,,KS,2002,0,5096,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002460,73203,31705.0,,KS,2002,0,841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002461,73202,31706.0,,KS,2002,0,433,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002462,73194,31707.0,,KS,2002,0,3851,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002463,73203,31708.0,,KS,2002,0,7688,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002464,73205,31709.0,,KS,2002,0,12719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002465,73193,31710.0,,KS,2002,0,13302,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002466,73205,31711.0,,KS,2002,0,7485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002467,73203,31712.0,,KS,2002,0,1802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002468,73227,31713.0,,KS,2002,0,1725,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002499,73226,31762.0,,KS,2002,19876,23398,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002539,73299,31945.0,,KS,2002,0,657,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253a,73291,31946.0,,KS,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253b,73313,31947.0,,KS,2002,0,949,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253c,73295,31948.0,,KS,2002,0,2874,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253d,73292,31949.0,,KS,2002,0,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253e,73292,31950.0,,KS,2002,0,51,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253f,73290,31951.0,,KS,2002,0,331,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002540,73291,31952.0,,KS,2002,0,932,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002541,73288,31953.0,,KS,2002,0,3183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002542,73294,31954.0,,KS,2002,0,1745,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002543,73282,31955.0,,KS,2002,0,4816,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002544,73289,31956.0,,KS,2002,0,1478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002545,73335,31957.0,,KS,2002,0,1125,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002546,73290,31958.0,,KS,2002,0,589,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002547,73291,31959.0,,KS,2002,0,2107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002548,73290,31960.0,,KS,2002,0,4668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002549,73293,31961.0,,KS,2002,0,6273,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254a,73289,31962.0,,KS,2002,0,2361,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254b,73287,31963.0,,KS,2002,0,6301,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254c,73295,31964.0,,KS,2002,0,2518,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254d,73286,31965.0,,KS,2002,0,2549,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254e,73293,31966.0,,KS,2002,0,3070,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254f,73341,31967.0,,KS,2002,0,5439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002550,73286,31968.0,,KS,2002,0,3077,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002551,73296,31969.0,,KS,2002,0,3116,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002552,73289,31970.0,,KS,2002,0,4093,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002553,73287,31971.0,,KS,2002,0,5001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002554,73293,31972.0,,KS,2002,0,6855,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002555,73289,31973.0,,KS,2002,0,5184,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002556,73293,31974.0,,KS,2002,0,1360,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002557,73291,31975.0,,KS,2002,0,2507,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002558,73291,31976.0,,KS,2002,0,1178,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002559,73336,31977.0,,KS,2002,0,965,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255a,73293,31978.0,,KS,2002,0,450,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255b,73282,31979.0,,KS,2002,0,552,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255c,73305,31980.0,,KS,2002,0,700,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255d,73282,31981.0,,KS,2002,0,1092,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255e,73295,31982.0,,KS,2002,0,1345,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255f,73296,31983.0,,KS,2002,0,2624,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002560,73292,31984.0,,KS,2002,0,3530,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002561,73288,31985.0,,KS,2002,0,4781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002562,73296,31986.0,,KS,2002,0,6262,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002563,73319,31987.0,,KS,2002,0,4611,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002564,73297,31988.0,,KS,2002,0,3620,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002565,73288,31989.0,,KS,2002,0,3267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002566,73292,31990.0,,KS,2002,0,2664,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002567,73305,31991.0,,KS,2002,0,1973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002568,73288,31992.0,,KS,2002,0,3518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002569,73288,31993.0,,KS,2002,0,16546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000256a,73294,31994.0,,KS,2002,0,22688,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000256b,73303,31995.0,,KS,2002,0,18052,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000256c,73288,31996.0,,KS,2002,0,14085,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000256d,73322,31997.0,,KS,2002,0,15976,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000256e,73292,31998.0,,KS,2002,0,9111,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000256f,73281,31999.0,,KS,2002,0,8532,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002570,73308,32000.0,,KS,2002,0,5139,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002571,73285,32001.0,,KS,2002,0,5282,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002572,73302,32002.0,,KS,2002,0,5962,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002573,73280,32003.0,,KS,2002,0,11424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002574,73297,32004.0,,KS,2002,0,4575,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002575,73301,32005.0,,KS,2002,0,6668,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002576,73274,32006.0,,KS,2002,0,10779,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002577,73345,32007.0,,KS,2002,0,6529,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002578,73268,32008.0,,KS,2002,0,8776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002579,73283,32009.0,,KS,2002,0,13032,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000257a,73308,32010.0,,KS,2002,0,12143,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000257b,73284,32011.0,,KS,2002,0,14142,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000257c,73300,32012.0,,KS,2002,0,24177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000257d,73263,32013.0,,KS,2002,0,29310,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000257e,73369,32014.0,,KS,2002,0,30037,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000257f,73237,32015.0,,KS,2002,0,24918,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002580,73244,32016.0,,KS,2002,0,21236,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002581,73244,32017.0,,KS,2002,0,13215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002582,73237,32018.0,,KS,2002,0,20811,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002583,73369,32019.0,,KS,2002,0,20716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002584,73262,32020.0,,KS,2002,0,31982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002585,73301,32021.0,,KS,2002,0,29671,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002586,73282,32022.0,,KS,2002,0,32661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002587,73309,32023.0,,KS,2002,0,42471,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002588,73283,32024.0,,KS,2002,0,41800,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002589,73267,32025.0,,KS,2002,0,34772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000258a,73346,32026.0,,KS,2002,1086,26181,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000258b,73274,32027.0,,KS,2002,12242,21705,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000258c,73303,32028.0,,KS,2002,11133,19231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000258d,73297,32029.0,,KS,2002,5453,19034,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002630,73385,32209.0,,KS,2002,0,268,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002631,73372,32210.0,,KS,2002,0,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002632,73420,32211.0,,KS,2002,0,1968,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002633,73380,32212.0,,KS,2002,0,1687,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002634,73370,32213.0,,KS,2002,0,4721,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002635,73381,32214.0,,KS,2002,0,3403,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002636,73370,32215.0,,KS,2002,0,7806,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002637,73383,32216.0,,KS,2002,0,6216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002638,73379,32217.0,,KS,2002,0,6097,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002639,73376,32218.0,,KS,2002,0,1248,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000263a,73370,32219.0,,KS,2002,0,65,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000263b,73384,32220.0,,KS,2002,0,1419,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000263c,73399,32221.0,,KS,2002,0,64,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000263d,73374,32222.0,,KS,2002,0,843,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000263e,73378,32223.0,,KS,2002,0,4693,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000263f,73379,32224.0,,KS,2002,0,6599,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002640,73377,32225.0,,KS,2002,0,7719,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002641,73376,32226.0,,KS,2002,0,1952,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002642,73372,32227.0,,KS,2002,0,5027,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002643,73379,32228.0,,KS,2002,0,204,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002644,73374,32229.0,,KS,2002,0,4781,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002645,73376,32230.0,,KS,2002,0,7931,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002646,73404,32231.0,,KS,2002,0,5994,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002647,73375,32232.0,,KS,2002,0,4070,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002648,73378,32233.0,,KS,2002,0,875,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002649,73376,32234.0,,KS,2002,0,1673,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000264a,73371,32235.0,,KS,2002,0,312,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000264b,73378,32236.0,,KS,2002,0,373,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000264c,73369,32237.0,,KS,2002,0,1724,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000264d,73370,32238.0,,KS,2002,0,285,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000264e,73379,32239.0,,KS,2002,0,616,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000264f,73371,32240.0,,KS,2002,0,619,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002650,73422,32241.0,,KS,2002,0,2162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002651,73367,32242.0,,KS,2002,0,2542,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002652,73374,32243.0,,KS,2002,0,884,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002653,73377,32244.0,,KS,2002,0,1372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002654,73382,32245.0,,KS,2002,0,1640,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002655,73366,32246.0,,KS,2002,0,1322,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002656,73376,32247.0,,KS,2002,0,2653,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002657,73373,32248.0,,KS,2002,0,2423,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002658,73376,32249.0,,KS,2002,0,2267,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002659,73372,32250.0,,KS,2002,0,4404,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265a,73423,32251.0,,KS,2002,0,1756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265b,73368,32252.0,,KS,2002,0,2579,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265c,73381,32253.0,,KS,2002,0,1484,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265d,73373,32254.0,,KS,2002,0,1536,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265e,73381,32255.0,,KS,2002,0,376,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000265f,73364,32256.0,,KS,2002,0,4357,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002660,73373,32257.0,,KS,2002,0,7214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002661,73370,32258.0,,KS,2002,0,33372,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002662,73378,32259.0,,KS,2002,0,20061,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002663,73375,32260.0,,KS,2002,0,11276,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002664,73418,32261.0,,KS,2002,0,4201,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002665,73374,32262.0,,KS,2002,0,3717,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002666,73374,32263.0,,KS,2002,0,4026,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002667,73370,32264.0,,KS,2002,0,1796,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002668,73372,32265.0,,KS,2002,0,1120,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002669,73373,32266.0,,KS,2002,0,2251,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000266a,73388,32267.0,,KS,2002,0,3513,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000266b,73367,32268.0,,KS,2002,0,9249,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000266c,73380,32269.0,,KS,2002,0,2886,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000266d,73357,32270.0,,KS,2002,0,7079,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000266e,73417,32271.0,,KS,2002,0,6271,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000266f,73393,32272.0,,KS,2002,0,7601,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002670,73343,32273.0,,KS,2002,0,6170,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002671,73417,32274.0,,KS,2002,0,7462,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002672,73382,32275.0,,KS,2002,0,13485,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002673,73381,32276.0,,KS,2002,0,16508,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002674,73360,32277.0,,KS,2002,0,18533,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002675,73269,32278.0,,KS,2002,0,30459,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002676,73357,32279.0,,KS,2002,0,18331,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002677,73480,32280.0,,KS,2002,0,16362,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002678,73480,32281.0,,KS,2002,0,16344,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002679,73356,32282.0,,KS,2002,0,13382,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267a,73270,32283.0,,KS,2002,0,26232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267b,73361,32284.0,,KS,2002,0,26795,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267c,73382,32285.0,,KS,2002,0,27088,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267d,73382,32286.0,,KS,2002,0,27156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267e,73416,32287.0,,KS,2002,0,31801,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000267f,73344,32288.0,,KS,2002,0,29858,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002680,73393,32289.0,,KS,2002,0,31254,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002681,73417,32290.0,,KS,2002,0,30975,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002682,73356,32291.0,,KS,2002,0,30626,"{""type"":""MultiPoint"",""coordinates"":[]}"
